league,season,team,player,nation,pos,age,born,playing time_mp,playing time_starts,playing time_min,playing time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,per 90 minutes_gls,per 90 minutes_ast,per 90 minutes_g+a,per 90 minutes_g-pk,per 90 minutes_g+a-pk,_key,league__shooting,season__shooting,team__shooting,player__shooting,nation__shooting,pos__shooting,age__shooting,born__shooting,90s__shooting,standard_gls__shooting,standard_sh__shooting,standard_sot__shooting,standard_sot%__shooting,standard_sh/90__shooting,standard_sot/90__shooting,standard_g/sh__shooting,standard_g/sot__shooting,standard_pk__shooting,standard_pkatt__shooting,league__keeper,season__keeper,team__keeper,player__keeper,nation__keeper,pos__keeper,age__keeper,born__keeper,playing time_mp__keeper,playing time_starts__keeper,playing time_min__keeper,playing time_90s__keeper,performance_ga__keeper,performance_ga90__keeper,performance_sota__keeper,performance_saves__keeper,performance_save%__keeper,performance_w__keeper,performance_d__keeper,performance_l__keeper,performance_cs__keeper,performance_cs%__keeper,penalty kicks_pkatt__keeper,penalty kicks_pka__keeper,penalty kicks_pksv__keeper,penalty kicks_pkm__keeper,penalty kicks_save%__keeper,league__playing_time,season__playing_time,team__playing_time,player__playing_time,nation__playing_time,pos__playing_time,age__playing_time,born__playing_time,playing time_mp__playing_time,playing time_min__playing_time,playing time_mn/mp__playing_time,playing time_min%__playing_time,playing time_90s__playing_time,starts_starts__playing_time,starts_mn/start__playing_time,starts_compl__playing_time,subs_subs__playing_time,subs_mn/sub__playing_time,subs_unsub__playing_time,team success_ppm__playing_time,team success_ong__playing_time,team success_onga__playing_time,team success_+/-__playing_time,team success_+/-90__playing_time,team success_on-off__playing_time,league__misc,season__misc,team__misc,player__misc,nation__misc,pos__misc,age__misc,born__misc,90s__misc,performance_crdy__misc,performance_crdr__misc,performance_2crdy__misc,performance_fls__misc,performance_fld__misc,performance_off__misc,performance_crs__misc,performance_int__misc,performance_tklw__misc,performance_pkwon__misc,performance_pkcon__misc,performance_og__misc,country,league_tier,club_league_difficulty
INT-Champions League,2324,Antwerp,Alhassan Yusuf,NGA,MF,23,2000,6,4,380,4.2,1,1,2,1,0,0,1,0,0.24,0.24,0.47,0.24,0.47,alhassan yusuf||antwerp||2324,INT-Champions League,2324,Antwerp,Alhassan Yusuf,NGA,MF,23,2000,4.2,1,3,2,66.7,0.71,0.47,0.33,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Alhassan Yusuf,NGA,MF,23,2000,6,380,63,70.4,4.2,4,86,3,2,19,0,0.86,4,10,-6,-1.42,1.39,INT-Champions League,2324,Antwerp,Alhassan Yusuf,NGA,MF,23,2000,4.2,1,0,0,10,3,0,6,5,6,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Anthony Valencia,ECU,MF,20,2003,3,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,anthony valencia||antwerp||2324,INT-Champions League,2324,Antwerp,Anthony Valencia,ECU,MF,20,2003,0.4,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Anthony Valencia,ECU,MF,20,2003,3,38,13,7.0,0.4,0,,0,3,13,0,0.0,0,2,-2,-4.74,-3.12,INT-Champions League,2324,Antwerp,Anthony Valencia,ECU,MF,20,2003,0.4,0,0,0,0,0,0,2,0,0,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Arbnor Muja,ALB,"MF,FW",24,1998,5,4,357,4.0,1,0,1,1,0,0,3,1,0.25,0.0,0.25,0.25,0.25,arbnor muja||antwerp||2324,INT-Champions League,2324,Antwerp,Arbnor Muja,ALB,"MF,FW",24,1998,4.0,1,11,6,54.5,2.77,1.51,0.09,0.17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Arbnor Muja,ALB,"MF,FW",24,1998,5,357,71,66.1,4.0,4,84,0,1,22,0,0.86,3,13,-10,-2.52,-2.03,INT-Champions League,2324,Antwerp,Arbnor Muja,ALB,"MF,FW",24,1998,4.0,3,1,1,3,0,3,13,0,2,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Arthur Vermeeren,BEL,MF,18,2005,6,6,540,6.0,1,2,3,1,0,0,1,0,0.17,0.33,0.5,0.17,0.5,arthur vermeeren||antwerp||2324,INT-Champions League,2324,Antwerp,Arthur Vermeeren,BEL,MF,18,2005,6.0,1,5,2,40.0,0.83,0.33,0.2,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Arthur Vermeeren,BEL,MF,18,2005,6,540,90,100.0,6.0,6,90,6,0,,0,1.13,6,17,-11,-1.83,,INT-Champions League,2324,Antwerp,Arthur Vermeeren,BEL,MF,18,2005,6.0,1,0,0,4,6,0,0,7,8,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Chidera Ejuke,NGA,MF,25,1998,4,1,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,chidera ejuke||antwerp||2324,INT-Champions League,2324,Antwerp,Chidera Ejuke,NGA,MF,25,1998,1.7,0,3,0,0.0,1.78,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Chidera Ejuke,NGA,MF,25,1998,4,152,38,28.1,1.7,1,79,0,3,24,2,0.75,2,3,-1,-0.59,1.73,INT-Champions League,2324,Antwerp,Chidera Ejuke,NGA,MF,25,1998,1.7,0,0,0,0,5,0,7,3,1,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,George Ilenikhena,NGA,FW,16,2006,6,1,157,1.7,1,0,1,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,george ilenikhena||antwerp||2324,INT-Champions League,2324,Antwerp,George Ilenikhena,NGA,FW,16,2006,1.7,1,2,1,50.0,1.15,0.57,0.5,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,George Ilenikhena,NGA,FW,16,2006,6,157,26,29.1,1.7,1,74,0,5,17,0,0.5,1,4,-3,-1.72,0.16,INT-Champions League,2324,Antwerp,George Ilenikhena,NGA,FW,16,2006,1.7,0,0,0,0,2,0,0,0,0,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Gyrano Kerk,SUR,MF,27,1995,5,3,206,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,gyrano kerk||antwerp||2324,INT-Champions League,2324,Antwerp,Gyrano Kerk,SUR,MF,27,1995,2.3,0,3,1,33.3,1.31,0.44,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Gyrano Kerk,SUR,MF,27,1995,5,206,41,38.1,2.3,3,63,0,2,9,1,1.0,2,3,-1,-0.44,2.26,INT-Champions League,2324,Antwerp,Gyrano Kerk,SUR,MF,27,1995,2.3,1,0,0,4,1,2,5,0,3,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Jean Butez,FRA,GK,28,1995,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,jean butez||antwerp||2324,INT-Champions League,2324,Antwerp,Jean Butez,FRA,GK,28,1995,5.0,0,0,0,,0.0,0.0,,,0,0,INT-Champions League,2324,Antwerp,Jean Butez,FRA,GK,28,1995,5,5,450,5.0,15,3.0,31,16,51.6,1,0,4,0,0.0,0,0,0,0,,INT-Champions League,2324,Antwerp,Jean Butez,FRA,GK,28,1995,5,450,90,83.3,5.0,5,90,5,0,,0,1.29,6,15,-9,-1.8,0.2,INT-Champions League,2324,Antwerp,Jean Butez,FRA,GK,28,1995,5.0,0,0,0,0,0,0,0,0,0,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Jelle Bataille,BEL,DF,24,1999,6,4,410,4.6,0,1,1,0,0,0,1,0,0.0,0.22,0.22,0.0,0.22,jelle bataille||antwerp||2324,INT-Champions League,2324,Antwerp,Jelle Bataille,BEL,DF,24,1999,4.6,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Jelle Bataille,BEL,DF,24,1999,6,410,68,75.9,4.6,4,86,3,2,34,0,0.86,4,15,-11,-2.41,-2.41,INT-Champions League,2324,Antwerp,Jelle Bataille,BEL,DF,24,1999,4.6,1,0,0,1,3,0,9,5,6,,,1,Europe,1,5.5
INT-Champions League,2324,Antwerp,Jurgen Ekkelenkamp,NED,MF,23,2000,4,4,274,3.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,jurgen ekkelenkamp||antwerp||2324,INT-Champions League,2324,Antwerp,Jurgen Ekkelenkamp,NED,MF,23,2000,3.0,0,1,0,0.0,0.33,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Jurgen Ekkelenkamp,NED,MF,23,2000,4,274,69,50.7,3.0,4,69,1,0,,0,1.0,3,11,-8,-2.63,-1.61,INT-Champions League,2324,Antwerp,Jurgen Ekkelenkamp,NED,MF,23,2000,3.0,0,1,0,1,2,0,1,1,0,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Kobe Corbanie,BEL,DF,18,2005,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,kobe corbanie||antwerp||2324,INT-Champions League,2324,Antwerp,Kobe Corbanie,BEL,DF,18,2005,0.4,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Kobe Corbanie,BEL,DF,18,2005,2,33,17,6.1,0.4,0,,0,2,17,2,1.5,1,2,-1,-2.73,-0.95,INT-Champions League,2324,Antwerp,Kobe Corbanie,BEL,DF,18,2005,0.4,0,0,0,0,0,0,0,1,0,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Mandela Keita,BEL,MF,21,2002,3,3,262,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,mandela keita||antwerp||2324,INT-Champions League,2324,Antwerp,Mandela Keita,BEL,MF,21,2002,2.9,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Mandela Keita,BEL,MF,21,2002,3,262,87,48.5,2.9,3,87,2,0,,0,1.8,5,10,-5,-1.72,0.22,INT-Champions League,2324,Antwerp,Mandela Keita,BEL,MF,21,2002,2.9,1,0,0,4,5,0,0,3,7,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Michel-Ange Balikwisha,COD,"MF,FW",22,2001,5,5,384,4.3,1,0,1,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,michel-ange balikwisha||antwerp||2324,INT-Champions League,2324,Antwerp,Michel-Ange Balikwisha,COD,"MF,FW",22,2001,4.3,1,3,2,66.7,0.7,0.47,0.33,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Michel-Ange Balikwisha,COD,"MF,FW",22,2001,5,384,77,71.1,4.3,5,77,2,0,,0,0.86,3,12,-9,-2.11,-0.96,INT-Champions League,2324,Antwerp,Michel-Ange Balikwisha,COD,"MF,FW",22,2001,4.3,0,0,0,6,2,0,30,4,3,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Owen Wijndal,NED,DF,23,1999,6,5,451,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,owen wijndal||antwerp||2324,INT-Champions League,2324,Antwerp,Owen Wijndal,NED,DF,23,1999,5.0,0,1,0,0.0,0.2,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Owen Wijndal,NED,DF,23,1999,6,451,75,83.5,5.0,5,84,3,1,31,0,0.5,5,14,-9,-1.8,0.23,INT-Champions League,2324,Antwerp,Owen Wijndal,NED,DF,23,1999,5.0,2,0,0,11,4,0,13,2,7,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Ritchie De Laet,BEL,DF,34,1988,4,3,223,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,ritchie de laet||antwerp||2324,INT-Champions League,2324,Antwerp,Ritchie De Laet,BEL,DF,34,1988,2.5,0,1,0,0.0,0.4,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Ritchie De Laet,BEL,DF,34,1988,4,223,56,41.3,2.5,3,64,0,1,30,0,1.5,3,5,-2,-0.81,1.75,INT-Champions League,2324,Antwerp,Ritchie De Laet,BEL,DF,34,1988,2.5,1,0,0,1,2,0,6,2,1,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Senne Lammens,BEL,GK,21,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,senne lammens||antwerp||2324,INT-Champions League,2324,Antwerp,Senne Lammens,BEL,GK,21,2002,1.0,0,0,0,,0.0,0.0,,,0,0,INT-Champions League,2324,Antwerp,Senne Lammens,BEL,GK,21,2002,1,1,90,1.0,2,2.0,5,4,80.0,0,0,1,0,0.0,1,1,0,0,0.0,INT-Champions League,2324,Antwerp,Senne Lammens,BEL,GK,21,2002,1,90,90,16.7,1.0,1,90,1,0,,5,0.0,0,2,-2,-2.0,-0.2,INT-Champions League,2324,Antwerp,Senne Lammens,BEL,GK,21,2002,1.0,0,0,0,0,0,0,0,0,0,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Soumaïla Coulibaly,FRA,DF,19,2003,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,soumaïla coulibaly||antwerp||2324,INT-Champions League,2324,Antwerp,Soumaïla Coulibaly,FRA,DF,19,2003,6.0,0,1,0,0.0,0.17,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Soumaïla Coulibaly,FRA,DF,19,2003,6,540,90,100.0,6.0,6,90,6,0,,0,1.13,6,17,-11,-1.83,,INT-Champions League,2324,Antwerp,Soumaïla Coulibaly,FRA,DF,19,2003,6.0,1,0,0,3,4,0,0,8,4,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Toby Alderweireld,BEL,DF,34,1989,5,5,450,5.0,0,0,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,toby alderweireld||antwerp||2324,INT-Champions League,2324,Antwerp,Toby Alderweireld,BEL,DF,34,1989,5.0,0,10,4,40.0,2.0,0.8,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Toby Alderweireld,BEL,DF,34,1989,5,450,90,83.3,5.0,5,90,5,0,,0,1.29,6,15,-9,-1.8,0.2,INT-Champions League,2324,Antwerp,Toby Alderweireld,BEL,DF,34,1989,5.0,2,0,0,5,0,0,1,5,4,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Vincent Janssen,NED,FW,29,1994,6,5,409,4.5,1,0,1,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,vincent janssen||antwerp||2324,INT-Champions League,2324,Antwerp,Vincent Janssen,NED,FW,29,1994,4.5,1,12,4,33.3,2.64,0.88,0.08,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Vincent Janssen,NED,FW,29,1994,6,409,68,75.7,4.5,5,79,2,1,16,0,1.13,5,13,-8,-1.76,0.3,INT-Champions League,2324,Antwerp,Vincent Janssen,NED,FW,29,1994,4.5,1,0,0,5,4,7,2,0,3,,,0,Europe,1,5.5
INT-Champions League,2324,Antwerp,Zeno Van den Bosch,BEL,DF,20,2003,3,1,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,zeno van den bosch||antwerp||2324,INT-Champions League,2324,Antwerp,Zeno Van den Bosch,BEL,DF,20,2003,1.0,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Antwerp,Zeno Van den Bosch,BEL,DF,20,2003,3,94,31,17.4,1.0,1,90,1,2,2,3,1.8,0,2,-2,-1.91,-0.1,INT-Champions League,2324,Antwerp,Zeno Van den Bosch,BEL,DF,20,2003,1.0,0,0,0,0,0,0,0,1,0,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Aaron Ramsdale,ENG,GK,25,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,aaron ramsdale||arsenal||2324,INT-Champions League,2324,Arsenal,Aaron Ramsdale,ENG,GK,25,1998,1.0,0,0,0,,0.0,0.0,,,0,0,INT-Champions League,2324,Arsenal,Aaron Ramsdale,ENG,GK,25,1998,1,1,90,1.0,1,1.0,5,4,80.0,0,1,0,0,0.0,0,0,0,0,,INT-Champions League,2324,Arsenal,Aaron Ramsdale,ENG,GK,25,1998,1,90,90,9.7,1.0,1,90,1,0,,9,1.0,1,1,0,0.0,-1.18,INT-Champions League,2324,Arsenal,Aaron Ramsdale,ENG,GK,25,1998,1.0,0,0,0,0,0,0,0,0,0,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Ben White,ENG,DF,25,1997,10,7,754,8.4,0,1,1,0,0,0,2,0,0.0,0.12,0.12,0.0,0.12,ben white||arsenal||2324,INT-Champions League,2324,Arsenal,Ben White,ENG,DF,25,1997,8.4,0,8,1,12.5,0.95,0.12,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Ben White,ENG,DF,25,1997,10,754,75,81.1,8.4,7,94,7,3,31,0,1.7,12,5,7,0.84,-1.21,INT-Champions League,2324,Arsenal,Ben White,ENG,DF,25,1997,8.4,2,0,0,9,3,1,6,9,5,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Bukayo Saka,ENG,FW,21,2001,9,9,720,8.0,4,4,8,4,0,0,0,0,0.5,0.5,1.0,0.5,1.0,bukayo saka||arsenal||2324,INT-Champions League,2324,Arsenal,Bukayo Saka,ENG,FW,21,2001,8.0,4,13,6,46.2,1.62,0.75,0.31,0.67,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Bukayo Saka,ENG,FW,21,2001,9,720,80,77.4,8.0,9,80,4,0,,1,1.78,16,6,10,1.25,0.82,INT-Champions League,2324,Arsenal,Bukayo Saka,ENG,FW,21,2001,8.0,0,0,0,8,25,3,34,3,12,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Cédric Soares,POR,DF,31,1991,1,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,cédric soares||arsenal||2324,INT-Champions League,2324,Arsenal,Cédric Soares,POR,DF,31,1991,0.7,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Cédric Soares,POR,DF,31,1991,1,61,61,6.6,0.7,1,61,0,0,,7,1.0,1,1,0,0.0,-1.14,INT-Champions League,2324,Arsenal,Cédric Soares,POR,DF,31,1991,0.7,0,0,0,0,0,0,2,0,0,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,David Raya,ESP,GK,27,1995,9,9,840,9.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,david raya||arsenal||2324,INT-Champions League,2324,Arsenal,David Raya,ESP,GK,27,1995,9.3,0,0,0,,0.0,0.0,,,0,0,INT-Champions League,2324,Arsenal,David Raya,ESP,GK,27,1995,9,9,840,9.3,7,0.75,23,17,73.9,5,1,3,4,44.4,1,1,0,0,0.0,INT-Champions League,2324,Arsenal,David Raya,ESP,GK,27,1995,9,840,93,90.3,9.3,9,93,9,0,,1,1.78,18,7,11,1.18,1.18,INT-Champions League,2324,Arsenal,David Raya,ESP,GK,27,1995,9.3,0,0,0,0,0,0,0,0,0,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Declan Rice,ENG,MF,24,1999,10,9,838,9.3,0,1,1,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,declan rice||arsenal||2324,INT-Champions League,2324,Arsenal,Declan Rice,ENG,MF,24,1999,9.3,0,4,0,0.0,0.43,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Declan Rice,ENG,MF,24,1999,10,838,84,90.1,9.3,9,90,7,1,29,0,1.7,17,7,10,1.07,0.1,INT-Champions League,2324,Arsenal,Declan Rice,ENG,MF,24,1999,9.3,2,0,0,6,7,0,17,13,10,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Eddie Nketiah,ENG,FW,24,1999,6,1,141,1.6,1,0,1,1,0,0,0,0,0.64,0.0,0.64,0.64,0.64,eddie nketiah||arsenal||2324,INT-Champions League,2324,Arsenal,Eddie Nketiah,ENG,FW,24,1999,1.6,1,5,2,40.0,3.19,1.28,0.2,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Eddie Nketiah,ENG,FW,24,1999,6,141,24,15.2,1.6,1,90,1,5,10,3,1.67,2,1,1,0.64,-0.5,INT-Champions League,2324,Arsenal,Eddie Nketiah,ENG,FW,24,1999,1.6,0,0,0,7,2,0,1,0,0,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Emile Smith Rowe,ENG,MF,23,2000,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,emile smith rowe||arsenal||2324,INT-Champions League,2324,Arsenal,Emile Smith Rowe,ENG,MF,23,2000,0.5,0,3,1,33.3,6.0,2.0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Emile Smith Rowe,ENG,MF,23,2000,3,45,15,4.8,0.5,0,,0,3,15,5,1.33,1,0,1,2.0,0.98,INT-Champions League,2324,Arsenal,Emile Smith Rowe,ENG,MF,23,2000,0.5,0,0,0,0,1,0,0,1,1,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Fabio Vieira,POR,MF,23,2000,3,0,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,fabio vieira||arsenal||2324,INT-Champions League,2324,Arsenal,Fabio Vieira,POR,MF,23,2000,1.0,0,1,0,0.0,1.01,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Fabio Vieira,POR,MF,23,2000,3,89,30,9.6,1.0,0,,0,3,30,5,2.0,1,1,0,0.0,-1.18,INT-Champions League,2324,Arsenal,Fabio Vieira,POR,MF,23,2000,1.0,0,0,0,1,2,0,3,0,0,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Gabriel Jesus,BRA,FW,26,1997,8,4,406,4.5,4,3,7,4,0,0,2,0,0.89,0.67,1.55,0.89,1.55,gabriel jesus||arsenal||2324,INT-Champions League,2324,Arsenal,Gabriel Jesus,BRA,FW,26,1997,4.5,4,15,8,53.3,3.33,1.77,0.27,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Gabriel Jesus,BRA,FW,26,1997,8,406,51,43.7,4.5,4,80,1,4,22,0,1.75,12,3,9,2.0,1.65,INT-Champions League,2324,Arsenal,Gabriel Jesus,BRA,FW,26,1997,4.5,2,0,0,8,6,1,1,1,4,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Gabriel Magalhães,BRA,DF,25,1997,10,10,930,10.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,gabriel magalhães||arsenal||2324,INT-Champions League,2324,Arsenal,Gabriel Magalhães,BRA,DF,25,1997,10.3,0,5,1,20.0,0.48,0.1,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Gabriel Magalhães,BRA,DF,25,1997,10,930,93,100.0,10.3,10,93,10,0,,0,1.7,19,8,11,1.06,,INT-Champions League,2324,Arsenal,Gabriel Magalhães,BRA,DF,25,1997,10.3,0,0,0,13,6,2,0,4,7,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Gabriel Martinelli,BRA,FW,22,2001,6,6,481,5.3,2,1,3,2,0,0,0,0,0.37,0.19,0.56,0.37,0.56,gabriel martinelli||arsenal||2324,INT-Champions League,2324,Arsenal,Gabriel Martinelli,BRA,FW,22,2001,5.3,2,10,5,50.0,1.87,0.94,0.2,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Gabriel Martinelli,BRA,FW,22,2001,6,481,80,51.7,5.3,6,80,2,0,,0,1.67,11,5,6,1.12,0.12,INT-Champions League,2324,Arsenal,Gabriel Martinelli,BRA,FW,22,2001,5.3,0,0,0,8,6,0,19,2,2,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Jakub Kiwior,POL,DF,23,2000,7,4,381,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,jakub kiwior||arsenal||2324,INT-Champions League,2324,Arsenal,Jakub Kiwior,POL,DF,23,2000,4.2,0,5,1,20.0,1.18,0.24,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Jakub Kiwior,POL,DF,23,2000,7,381,54,41.0,4.2,4,82,2,3,17,3,2.0,4,4,0,0.0,-1.8,INT-Champions League,2324,Arsenal,Jakub Kiwior,POL,DF,23,2000,4.2,1,0,0,6,0,0,1,2,4,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Jorginho,ITA,MF,31,1991,9,6,532,5.9,1,0,1,0,1,1,1,0,0.17,0.0,0.17,0.0,0.0,jorginho||arsenal||2324,INT-Champions League,2324,Arsenal,Jorginho,ITA,MF,31,1991,5.9,1,2,1,50.0,0.34,0.17,0.0,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Jorginho,ITA,MF,31,1991,9,532,59,57.2,5.9,6,81,2,3,16,1,1.89,8,6,2,0.34,-1.7,INT-Champions League,2324,Arsenal,Jorginho,ITA,MF,31,1991,5.9,1,0,0,11,11,0,1,9,7,,,0,Europe,1,5.5
INT-Champions League,2324,Arsenal,Kai Havertz,GER,"MF,FW",24,1999,10,9,830,9.2,1,0,1,1,0,0,2,0,0.11,0.0,0.11,0.11,0.11,kai havertz||arsenal||2324,INT-Champions League,2324,Arsenal,Kai Havertz,GER,"MF,FW",24,1999,9.2,1,11,3,27.3,1.19,0.33,0.09,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,INT-Champions League,2324,Arsenal,Kai Havertz,GER,"MF,FW",24,1999,10,830,83,89.2,9.2,9,90,6,1,18,0,1.7,17,7,10,1.08,0.18,INT-Champions League,2324,Arsenal,Kai Havertz,GER,"MF,FW",24,1999,9.2,2,0,0,24,14,5,4,1,5,,,0,Europe,1,5.5
