league,season,team,player,nation,pos,age,born,playing time_mp,playing time_starts,playing time_min,playing time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,per 90 minutes_gls,per 90 minutes_ast,per 90 minutes_g+a,per 90 minutes_g-pk,per 90 minutes_g+a-pk,_key,league__shooting,season__shooting,team__shooting,player__shooting,nation__shooting,pos__shooting,age__shooting,born__shooting,90s__shooting,standard_gls__shooting,standard_sh__shooting,standard_sot__shooting,standard_sot%__shooting,standard_sh/90__shooting,standard_sot/90__shooting,standard_g/sh__shooting,standard_g/sot__shooting,standard_pk__shooting,standard_pkatt__shooting,league__keeper,season__keeper,team__keeper,player__keeper,nation__keeper,pos__keeper,age__keeper,born__keeper,playing time_mp__keeper,playing time_starts__keeper,playing time_min__keeper,playing time_90s__keeper,performance_ga__keeper,performance_ga90__keeper,performance_sota__keeper,performance_saves__keeper,performance_save%__keeper,performance_w__keeper,performance_d__keeper,performance_l__keeper,performance_cs__keeper,performance_cs%__keeper,penalty kicks_pkatt__keeper,penalty kicks_pka__keeper,penalty kicks_pksv__keeper,penalty kicks_pkm__keeper,penalty kicks_save%__keeper,league__playing_time,season__playing_time,team__playing_time,player__playing_time,nation__playing_time,pos__playing_time,age__playing_time,born__playing_time,playing time_mp__playing_time,playing time_min__playing_time,playing time_mn/mp__playing_time,playing time_min%__playing_time,playing time_90s__playing_time,starts_starts__playing_time,starts_mn/start__playing_time,starts_compl__playing_time,subs_subs__playing_time,subs_mn/sub__playing_time,subs_unsub__playing_time,team success_ppm__playing_time,team success_ong__playing_time,team success_onga__playing_time,team success_+/-__playing_time,team success_+/-90__playing_time,team success_on-off__playing_time,league__misc,season__misc,team__misc,player__misc,nation__misc,pos__misc,age__misc,born__misc,90s__misc,performance_crdy__misc,performance_crdr__misc,performance_2crdy__misc,performance_fls__misc,performance_fld__misc,performance_off__misc,performance_crs__misc,performance_int__misc,performance_tklw__misc,performance_pkwon__misc,performance_pkcon__misc,performance_og__misc,country,league_tier,club_league_difficulty
NED-Eredivisie,2324,AZ Alkmaar,Ibrahim Sadiq,GHA,"FW,MF",23,2000,16,5,658,7.3,2,3,5,2,0,0,3,0,0.27,0.41,0.68,0.27,0.68,ibrahim sadiq||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Ibrahim Sadiq,GHA,"FW,MF",23,2000,7.3,2,14,7,50.0,1.91,0.96,0.14,0.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Ibrahim Sadiq,GHA,"FW,MF",23,2000,16,658,41,21.5,7.3,5,79,1,11,24,10,1.88,15,11,4,0.55,-0.46,NED-Eredivisie,2324,AZ Alkmaar,Ibrahim Sadiq,GHA,"FW,MF",23,2000,7.3,3,0,0,12,12,3,12,4,12,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Jayden Addai,NED,"MF,FW",17,2005,8,2,297,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,jayden addai||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Jayden Addai,NED,"MF,FW",17,2005,3.3,0,7,0,0.0,2.12,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Jayden Addai,NED,"MF,FW",17,2005,8,297,37,9.7,3.3,2,63,0,6,29,12,1.38,5,6,-1,-0.3,-1.35,NED-Eredivisie,2324,AZ Alkmaar,Jayden Addai,NED,"MF,FW",17,2005,3.3,1,0,0,5,8,0,6,0,7,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Jens Odgaard,DEN,MF,24,1999,17,4,444,4.9,1,2,3,1,0,0,0,0,0.2,0.41,0.61,0.2,0.61,jens odgaard||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Jens Odgaard,DEN,MF,24,1999,4.9,1,12,3,25.0,2.43,0.61,0.08,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Jens Odgaard,DEN,MF,24,1999,17,444,26,14.5,4.9,4,59,0,13,16,2,1.88,12,3,9,1.82,1.07,NED-Eredivisie,2324,AZ Alkmaar,Jens Odgaard,DEN,MF,24,1999,4.9,0,0,0,11,12,2,23,1,4,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Jordy Clasie,NED,MF,32,1991,28,28,2468,27.4,2,3,5,2,0,0,4,0,0.07,0.11,0.18,0.07,0.18,jordy clasie||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Jordy Clasie,NED,MF,32,1991,27.4,2,20,5,25.0,0.73,0.18,0.1,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Jordy Clasie,NED,MF,32,1991,28,2468,88,80.7,27.4,28,88,23,0,,1,1.68,50,34,16,0.58,-1.7,NED-Eredivisie,2324,AZ Alkmaar,Jordy Clasie,NED,MF,32,1991,27.4,4,0,0,22,11,0,6,43,34,,,1,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Kees Smit,NED,MF,17,2006,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,kees smit||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Kees Smit,NED,MF,17,2006,0.2,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Kees Smit,NED,MF,17,2006,1,17,17,0.6,0.2,0,,0,1,17,1,3.0,0,0,0,0.0,-0.92,NED-Eredivisie,2324,AZ Alkmaar,Kees Smit,NED,MF,17,2006,0.2,0,0,0,0,0,0,0,1,2,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Kenzo Goudmijn,NED,MF,21,2001,8,1,245,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,kenzo goudmijn||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Kenzo Goudmijn,NED,MF,21,2001,2.7,0,1,1,100.0,0.37,0.37,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Kenzo Goudmijn,NED,MF,21,2001,8,245,31,8.0,2.7,1,73,0,7,25,8,1.38,4,2,2,0.73,-0.19,NED-Eredivisie,2324,AZ Alkmaar,Kenzo Goudmijn,NED,MF,21,2001,2.7,1,0,0,3,4,0,3,1,2,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Kristijan Belic,SRB,MF,22,2001,14,13,921,10.2,0,1,1,0,0,0,6,0,0.0,0.1,0.1,0.0,0.1,kristijan belic||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Kristijan Belic,SRB,MF,22,2001,10.2,0,15,2,13.3,1.47,0.2,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Kristijan Belic,SRB,MF,22,2001,14,921,66,30.1,10.2,13,70,0,1,17,1,1.93,18,10,8,0.78,-0.19,NED-Eredivisie,2324,AZ Alkmaar,Kristijan Belic,SRB,MF,22,2001,10.2,6,0,0,20,13,0,1,16,28,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Lequincio Zeefuik,NED,FW,18,2004,6,0,59,0.7,0,1,1,0,0,0,0,0,0.0,1.53,1.53,0.0,1.53,lequincio zeefuik||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Lequincio Zeefuik,NED,FW,18,2004,0.7,0,3,2,66.7,4.58,3.05,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Lequincio Zeefuik,NED,FW,18,2004,6,59,10,1.9,0.7,0,,0,6,10,3,1.83,2,0,2,3.05,2.18,NED-Eredivisie,2324,AZ Alkmaar,Lequincio Zeefuik,NED,FW,18,2004,0.7,0,0,0,1,1,0,0,0,1,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Mathew Ryan,AUS,GK,31,1992,29,29,2610,29.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,mathew ryan||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Mathew Ryan,AUS,GK,31,1992,29.0,0,0,0,,0.0,0.0,,,0,0,NED-Eredivisie,2324,AZ Alkmaar,Mathew Ryan,AUS,GK,31,1992,29,29,2610,29.0,28,0.97,106,81,76.4,19,6,4,11,37.9,3,3,0,0,0.0,NED-Eredivisie,2324,AZ Alkmaar,Mathew Ryan,AUS,GK,31,1992,29,2610,90,85.3,29.0,29,90,29,0,,1,2.17,65,28,37,1.28,2.48,NED-Eredivisie,2324,AZ Alkmaar,Mathew Ryan,AUS,GK,31,1992,29.0,0,0,0,1,0,0,0,0,1,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Maxim Dekker,NED,DF,19,2004,5,0,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,maxim dekker||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Maxim Dekker,NED,DF,19,2004,0.9,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Maxim Dekker,NED,DF,19,2004,5,81,16,2.6,0.9,0,,0,5,16,14,1.8,0,3,-3,-3.33,-4.36,NED-Eredivisie,2324,AZ Alkmaar,Maxim Dekker,NED,DF,19,2004,0.9,0,0,0,1,1,0,1,2,2,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Mayckel Lahdo,SWE,"MF,FW",20,2002,15,10,769,8.5,3,4,7,3,0,0,0,0,0.35,0.47,0.82,0.35,0.82,mayckel lahdo||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Mayckel Lahdo,SWE,"MF,FW",20,2002,8.5,3,18,4,22.2,2.11,0.47,0.17,0.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Mayckel Lahdo,SWE,"MF,FW",20,2002,15,769,51,25.1,8.5,10,62,0,5,29,1,2.07,21,7,14,1.64,0.97,NED-Eredivisie,2324,AZ Alkmaar,Mayckel Lahdo,SWE,"MF,FW",20,2002,8.5,0,0,0,13,8,0,13,4,6,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Mees de Wit,NED,DF,25,1998,10,4,412,4.6,1,0,1,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,mees de wit||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Mees de Wit,NED,DF,25,1998,4.6,1,3,1,33.3,0.66,0.22,0.33,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Mees de Wit,NED,DF,25,1998,10,412,41,13.5,4.6,4,76,0,6,18,8,2.1,14,4,10,2.18,1.47,NED-Eredivisie,2324,AZ Alkmaar,Mees de Wit,NED,DF,25,1998,4.6,1,0,0,6,0,0,6,1,7,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Mexx Meerdink,NED,FW,20,2003,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,mexx meerdink||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Mexx Meerdink,NED,FW,20,2003,0.3,0,1,0,0.0,3.6,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Mexx Meerdink,NED,FW,20,2003,2,25,13,0.8,0.3,0,,0,2,13,5,0.0,0,1,-1,-3.6,-4.55,NED-Eredivisie,2324,AZ Alkmaar,Mexx Meerdink,NED,FW,20,2003,0.3,0,0,0,0,0,1,0,0,0,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Myron van Brederode,NED,"MF,FW",20,2003,29,13,1311,14.6,2,4,6,2,0,0,1,0,0.14,0.27,0.41,0.14,0.41,myron van brederode||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Myron van Brederode,NED,"MF,FW",20,2003,14.6,2,18,10,55.6,1.24,0.69,0.11,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Myron van Brederode,NED,"MF,FW",20,2003,29,1311,45,42.8,14.6,13,72,1,16,24,3,1.9,31,12,19,1.3,0.69,NED-Eredivisie,2324,AZ Alkmaar,Myron van Brederode,NED,"MF,FW",20,2003,14.6,1,0,0,2,20,5,28,9,19,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Pantelis Hatzidiakos,GRE,DF,26,1997,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,pantelis hatzidiakos||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Pantelis Hatzidiakos,GRE,DF,26,1997,2.0,0,2,0,0.0,1.0,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Pantelis Hatzidiakos,GRE,DF,26,1997,2,180,90,5.9,2.0,2,90,2,0,,0,3.0,8,2,6,3.0,2.22,NED-Eredivisie,2324,AZ Alkmaar,Pantelis Hatzidiakos,GRE,DF,26,1997,2.0,1,0,0,2,0,0,4,0,1,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Riechedly Bazoer,CUW,DF,26,1996,30,29,2427,27.0,0,1,1,0,0,0,5,0,0.0,0.04,0.04,0.0,0.04,riechedly bazoer||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Riechedly Bazoer,CUW,DF,26,1996,27.0,0,8,0,0.0,0.3,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Riechedly Bazoer,CUW,DF,26,1996,30,2427,81,79.3,27.0,29,83,18,1,13,0,1.9,56,26,30,1.11,0.97,NED-Eredivisie,2324,AZ Alkmaar,Riechedly Bazoer,CUW,DF,26,1996,27.0,5,0,0,18,25,1,42,25,16,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Rome-Jayden Owusu-Oduro,NED,GK,19,2004,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,rome-jayden owusu-oduro||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Rome-Jayden Owusu-Oduro,NED,GK,19,2004,4.0,0,0,0,,0.0,0.0,,,0,0,NED-Eredivisie,2324,AZ Alkmaar,Rome-Jayden Owusu-Oduro,NED,GK,19,2004,4,4,360,4.0,7,1.75,18,11,61.1,0,2,2,0,0.0,0,0,0,0,,NED-Eredivisie,2324,AZ Alkmaar,Rome-Jayden Owusu-Oduro,NED,GK,19,2004,4,360,90,11.8,4.0,4,90,4,0,,23,0.5,5,7,-2,-0.5,-1.6,NED-Eredivisie,2324,AZ Alkmaar,Rome-Jayden Owusu-Oduro,NED,GK,19,2004,4.0,0,0,0,0,0,0,0,0,0,,,0,Netherlands,2,3.5
NED-Eredivisie,2324,AZ Alkmaar,Ruben van Bommel,NED,"MF,FW",18,2004,29,21,1548,17.2,6,1,7,6,0,0,2,0,0.35,0.06,0.41,0.35,0.41,ruben van bommel||az alkmaar||2324,NED-Eredivisie,2324,AZ Alkmaar,Ruben van Bommel,NED,"MF,FW",18,2004,17.2,6,33,13,39.4,1.92,0.76,0.18,0.46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NED-Eredivisie,2324,AZ Alkmaar,Ruben van Bommel,NED,"MF,FW",18,2004,29,1548,53,50.6,17.2,21,64,1,8,25,4,1.79,31,20,11,0.64,-0.55,NED-Eredivisie,2324,AZ Alkmaar,Ruben van Bommel,NED,"MF,FW",18,2004,17.2,2,0,0,26,14,1,36,9,21,,,0,Netherlands,2,3.5
