league,season,team,player,nation,pos,age,born,playing time_mp,playing time_starts,playing time_min,playing time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,per 90 minutes_gls,per 90 minutes_ast,per 90 minutes_g+a,per 90 minutes_g-pk,per 90 minutes_g+a-pk,_key,league__shooting,season__shooting,team__shooting,player__shooting,nation__shooting,pos__shooting,age__shooting,born__shooting,90s__shooting,standard_gls__shooting,standard_sh__shooting,standard_sot__shooting,standard_sot%__shooting,standard_sh/90__shooting,standard_sot/90__shooting,standard_g/sh__shooting,standard_g/sot__shooting,standard_pk__shooting,standard_pkatt__shooting,league__keeper,season__keeper,team__keeper,player__keeper,nation__keeper,pos__keeper,age__keeper,born__keeper,playing time_mp__keeper,playing time_starts__keeper,playing time_min__keeper,playing time_90s__keeper,performance_ga__keeper,performance_ga90__keeper,performance_sota__keeper,performance_saves__keeper,performance_save%__keeper,performance_w__keeper,performance_d__keeper,performance_l__keeper,performance_cs__keeper,performance_cs%__keeper,penalty kicks_pkatt__keeper,penalty kicks_pka__keeper,penalty kicks_pksv__keeper,penalty kicks_pkm__keeper,penalty kicks_save%__keeper,league__playing_time,season__playing_time,team__playing_time,player__playing_time,nation__playing_time,pos__playing_time,age__playing_time,born__playing_time,playing time_mp__playing_time,playing time_min__playing_time,playing time_mn/mp__playing_time,playing time_min%__playing_time,playing time_90s__playing_time,starts_starts__playing_time,starts_mn/start__playing_time,starts_compl__playing_time,subs_subs__playing_time,subs_mn/sub__playing_time,subs_unsub__playing_time,team success_ppm__playing_time,team success_ong__playing_time,team success_onga__playing_time,team success_+/-__playing_time,team success_+/-90__playing_time,team success_on-off__playing_time,league__misc,season__misc,team__misc,player__misc,nation__misc,pos__misc,age__misc,born__misc,90s__misc,performance_crdy__misc,performance_crdr__misc,performance_2crdy__misc,performance_fls__misc,performance_fld__misc,performance_off__misc,performance_crs__misc,performance_int__misc,performance_tklw__misc,performance_pkwon__misc,performance_pkcon__misc,performance_og__misc,country,league_tier,club_league_difficulty
POR-Primeira Liga,2324,Arouca,Jerome Opoku,GHA,DF,24,1998,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,jerome opoku||arouca||2324,POR-Primeira Liga,2324,Arouca,Jerome Opoku,GHA,DF,24,1998,1.5,0,1,0,0.0,0.67,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR-Primeira Liga,2324,Arouca,Jerome Opoku,GHA,DF,24,1998,2,135,68,4.4,1.5,1,90,1,1,45,0,2.0,5,4,1,0.67,0.57,POR-Primeira Liga,2324,Arouca,Jerome Opoku,GHA,DF,24,1998,1.5,0,0,0,0,2,1,0,0,0,,,0,Portugal,2,3.4
POR-Primeira Liga,2324,Arouca,João Valido,POR,GK,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,joão valido||arouca||2324,POR-Primeira Liga,2324,Arouca,João Valido,POR,GK,23,2000,1.0,0,0,0,,0.0,0.0,,,0,0,POR-Primeira Liga,2324,Arouca,João Valido,POR,GK,23,2000,1,1,90,1.0,0,0.0,1,1,100.0,0,1,0,0,0.0,0,0,0,0,,POR-Primeira Liga,2324,Arouca,João Valido,POR,GK,23,2000,1,90,90,2.9,1.0,1,90,1,0,,16,1.0,0,0,0,0.0,-0.12,POR-Primeira Liga,2324,Arouca,João Valido,POR,GK,23,2000,1.0,0,0,0,0,0,0,0,0,1,,,0,Portugal,2,3.4
POR-Primeira Liga,2324,Arouca,Matí­as Rocha,URU,DF,22,2001,11,8,559,6.2,1,0,1,1,0,0,1,1,0.16,0.0,0.16,0.16,0.16,matí­as rocha||arouca||2324,POR-Primeira Liga,2324,Arouca,Matí­as Rocha,URU,DF,22,2001,6.2,1,2,1,50.0,0.32,0.16,0.5,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR-Primeira Liga,2324,Arouca,Matí­as Rocha,URU,DF,22,2001,11,559,51,18.3,6.2,8,65,4,3,14,14,1.18,9,11,-2,-0.32,-0.54,POR-Primeira Liga,2324,Arouca,Matí­as Rocha,URU,DF,22,2001,6.2,1,1,0,5,3,0,0,5,4,,,0,Portugal,2,3.4
POR-Primeira Liga,2324,Arouca,Miguel Puche García,ESP,FW,22,2001,23,0,307,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,miguel puche garcía||arouca||2324,POR-Primeira Liga,2324,Arouca,Miguel Puche García,ESP,FW,22,2001,3.4,0,10,5,50.0,2.93,1.47,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR-Primeira Liga,2324,Arouca,Miguel Puche García,ESP,FW,22,2001,23,307,13,10.0,3.4,0,,0,23,13,9,1.3,5,10,-5,-1.47,-1.76,POR-Primeira Liga,2324,Arouca,Miguel Puche García,ESP,FW,22,2001,3.4,0,0,0,10,7,1,7,1,1,,,0,Portugal,2,3.4
POR-Primeira Liga,2324,Arouca,Morlaye Sylla,GUI,MF,25,1998,32,32,2583,28.7,3,5,8,3,0,1,8,0,0.1,0.17,0.28,0.1,0.28,morlaye sylla||arouca||2324,POR-Primeira Liga,2324,Arouca,Morlaye Sylla,GUI,MF,25,1998,28.7,3,47,17,36.2,1.64,0.59,0.06,0.18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR-Primeira Liga,2324,Arouca,Morlaye Sylla,GUI,MF,25,1998,32,2583,81,84.4,28.7,32,81,11,0,,0,1.34,42,40,2,0.07,-0.31,POR-Primeira Liga,2324,Arouca,Morlaye Sylla,GUI,MF,25,1998,28.7,8,0,0,50,30,2,28,30,42,,,0,Portugal,2,3.4
POR-Primeira Liga,2324,Arouca,Moses Yaw,GHA,MF,24,1999,3,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,moses yaw||arouca||2324,POR-Primeira Liga,2324,Arouca,Moses Yaw,GHA,MF,24,1999,0.8,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR-Primeira Liga,2324,Arouca,Moses Yaw,GHA,MF,24,1999,3,71,24,2.3,0.8,0,,0,3,24,9,0.33,0,2,-2,-2.54,-2.72,POR-Primeira Liga,2324,Arouca,Moses Yaw,GHA,MF,24,1999,0.8,0,0,0,2,4,0,1,0,1,,,0,Portugal,2,3.4
POR-Primeira Liga,2324,Arouca,Mosquito,BRA,GK,27,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,mosquito||arouca||2324,POR-Primeira Liga,2324,Arouca,Mosquito,BRA,GK,27,1996,2.0,0,0,0,,0.0,0.0,,,0,0,POR-Primeira Liga,2324,Arouca,Mosquito,BRA,GK,27,1996,2,2,180,2.0,5,2.5,8,3,37.5,0,1,1,0,0.0,0,0,0,0,,POR-Primeira Liga,2324,Arouca,Mosquito,BRA,GK,27,1996,2,180,90,5.9,2.0,2,90,2,0,,18,0.5,3,5,-2,-1.0,-1.19,POR-Primeira Liga,2324,Arouca,Mosquito,BRA,GK,27,1996,2.0,0,0,0,0,0,0,0,0,0,,,1,Portugal,2,3.4
POR-Primeira Liga,2324,Arouca,Nino Galović,CRO,DF,31,1992,18,16,1441,16.0,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,nino galović||arouca||2324,POR-Primeira Liga,2324,Arouca,Nino Galović,CRO,DF,31,1992,16.0,0,4,0,0.0,0.25,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR-Primeira Liga,2324,Arouca,Nino Galović,CRO,DF,31,1992,18,1441,80,47.1,16.0,16,87,13,2,24,5,1.28,24,23,1,0.06,-0.1,POR-Primeira Liga,2324,Arouca,Nino Galović,CRO,DF,31,1992,16.0,3,0,0,14,8,1,0,15,6,,,0,Portugal,2,3.4
POR-Primeira Liga,2324,Arouca,Oriol Busquets,ESP,MF,24,1999,18,3,436,4.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,oriol busquets||arouca||2324,POR-Primeira Liga,2324,Arouca,Oriol Busquets,ESP,MF,24,1999,4.8,0,2,1,50.0,0.41,0.21,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR-Primeira Liga,2324,Arouca,Oriol Busquets,ESP,MF,24,1999,18,436,24,14.2,4.8,3,65,1,15,16,9,1.5,5,9,-4,-0.83,-1.1,POR-Primeira Liga,2324,Arouca,Oriol Busquets,ESP,MF,24,1999,4.8,2,0,0,5,4,1,3,2,5,,,0,Portugal,2,3.4
POR-Primeira Liga,2324,Arouca,Pedro Manuel da Silva Moreira,POR,MF,34,1989,5,0,42,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,pedro manuel da silva moreira||arouca||2324,POR-Primeira Liga,2324,Arouca,Pedro Manuel da Silva Moreira,POR,MF,34,1989,0.5,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR-Primeira Liga,2324,Arouca,Pedro Manuel da Silva Moreira,POR,MF,34,1989,5,42,8,1.4,0.5,0,,0,5,8,6,2.0,2,1,1,2.14,2.05,POR-Primeira Liga,2324,Arouca,Pedro Manuel da Silva Moreira,POR,MF,34,1989,0.5,1,0,0,3,1,0,0,0,0,,,0,Portugal,2,3.4
POR-Primeira Liga,2324,Arouca,Pedro Santos,POR,MF,22,2000,28,16,1448,16.1,1,0,1,1,0,0,7,0,0.06,0.0,0.06,0.06,0.06,pedro santos||arouca||2324,POR-Primeira Liga,2324,Arouca,Pedro Santos,POR,MF,22,2000,16.1,1,8,3,37.5,0.5,0.19,0.13,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR-Primeira Liga,2324,Arouca,Pedro Santos,POR,MF,22,2000,28,1448,52,47.3,16.1,16,76,5,12,19,5,1.39,26,24,2,0.12,0.01,POR-Primeira Liga,2324,Arouca,Pedro Santos,POR,MF,22,2000,16.1,7,0,0,22,32,1,21,11,22,,,0,Portugal,2,3.4
