league,season,team,player,nation,pos,age,born,playing time_mp,playing time_starts,playing time_min,playing time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,per 90 minutes_gls,per 90 minutes_ast,per 90 minutes_g+a,per 90 minutes_g-pk,per 90 minutes_g+a-pk,_key,league__shooting,season__shooting,team__shooting,player__shooting,nation__shooting,pos__shooting,age__shooting,born__shooting,90s__shooting,standard_gls__shooting,standard_sh__shooting,standard_sot__shooting,standard_sot%__shooting,standard_sh/90__shooting,standard_sot/90__shooting,standard_g/sh__shooting,standard_g/sot__shooting,standard_pk__shooting,standard_pkatt__shooting,league__keeper,season__keeper,team__keeper,player__keeper,nation__keeper,pos__keeper,age__keeper,born__keeper,playing time_mp__keeper,playing time_starts__keeper,playing time_min__keeper,playing time_90s__keeper,performance_ga__keeper,performance_ga90__keeper,performance_sota__keeper,performance_saves__keeper,performance_save%__keeper,performance_w__keeper,performance_d__keeper,performance_l__keeper,performance_cs__keeper,performance_cs%__keeper,penalty kicks_pkatt__keeper,penalty kicks_pka__keeper,penalty kicks_pksv__keeper,penalty kicks_pkm__keeper,penalty kicks_save%__keeper,league__playing_time,season__playing_time,team__playing_time,player__playing_time,nation__playing_time,pos__playing_time,age__playing_time,born__playing_time,playing time_mp__playing_time,playing time_min__playing_time,playing time_mn/mp__playing_time,playing time_min%__playing_time,playing time_90s__playing_time,starts_starts__playing_time,starts_mn/start__playing_time,starts_compl__playing_time,subs_subs__playing_time,subs_mn/sub__playing_time,subs_unsub__playing_time,team success_ppm__playing_time,team success_ong__playing_time,team success_onga__playing_time,team success_+/-__playing_time,team success_+/-90__playing_time,team success_on-off__playing_time,league__misc,season__misc,team__misc,player__misc,nation__misc,pos__misc,age__misc,born__misc,90s__misc,performance_crdy__misc,performance_crdr__misc,performance_2crdy__misc,performance_fls__misc,performance_fld__misc,performance_off__misc,performance_crs__misc,performance_int__misc,performance_tklw__misc,performance_pkwon__misc,performance_pkcon__misc,performance_og__misc,country,league_tier,club_league_difficulty
BEL-First Division A,2324,Anderlecht,Justin Lonwijk,SUR,"FW,MF",23,1999,3,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,justin lonwijk||anderlecht||2324,BEL-First Division A,2324,Anderlecht,Justin Lonwijk,SUR,"FW,MF",23,1999,0.5,0,3,0,0.0,6.43,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEL-First Division A,2324,Anderlecht,Justin Lonwijk,SUR,"FW,MF",23,1999,3,42,14,1.2,0.5,0,,0,3,14,0,3.0,1,0,1,2.14,1.46,BEL-First Division A,2324,Anderlecht,Justin Lonwijk,SUR,"FW,MF",23,1999,0.5,0,0,0,2,1,0,0,1,1,,,0,Belgium,2,3.2
BEL-First Division A,2324,Anderlecht,Kasper Dolberg,DEN,FW,25,1997,39,38,2922,32.5,15,4,19,12,3,3,2,0,0.46,0.12,0.59,0.37,0.49,kasper dolberg||anderlecht||2324,BEL-First Division A,2324,Anderlecht,Kasper Dolberg,DEN,FW,25,1997,32.5,15,71,37,52.1,2.19,1.14,0.17,0.32,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEL-First Division A,2324,Anderlecht,Kasper Dolberg,DEN,FW,25,1997,39,2922,75,81.2,32.5,38,77,6,1,9,0,1.9,51,32,19,0.59,-0.61,BEL-First Division A,2324,Anderlecht,Kasper Dolberg,DEN,FW,25,1997,32.5,2,0,0,40,47,9,12,7,10,,,0,Belgium,2,3.2
BEL-First Division A,2324,Anderlecht,Kasper Schmeichel,DEN,GK,36,1986,31,31,2745,30.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,kasper schmeichel||anderlecht||2324,BEL-First Division A,2324,Anderlecht,Kasper Schmeichel,DEN,GK,36,1986,30.5,0,0,0,,0.0,0.0,,,0,0,BEL-First Division A,2324,Anderlecht,Kasper Schmeichel,DEN,GK,36,1986,31,31,2745,30.5,31,1.02,145,118,80.7,18,8,5,8,25.8,4,3,1,0,25.0,BEL-First Division A,2324,Anderlecht,Kasper Schmeichel,DEN,GK,36,1986,31,2745,89,76.3,30.5,31,89,30,0,,0,2.0,58,31,27,0.89,0.78,BEL-First Division A,2324,Anderlecht,Kasper Schmeichel,DEN,GK,36,1986,30.5,1,0,0,0,1,0,0,0,0,,,0,Belgium,2,3.2
BEL-First Division A,2324,Anderlecht,Killian Sardella,BEL,DF,21,2002,34,31,2790,31.0,1,5,6,1,0,0,6,0,0.03,0.16,0.19,0.03,0.19,killian sardella||anderlecht||2324,BEL-First Division A,2324,Anderlecht,Killian Sardella,BEL,DF,21,2002,31.0,1,20,9,45.0,0.65,0.29,0.05,0.11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEL-First Division A,2324,Anderlecht,Killian Sardella,BEL,DF,21,2002,34,2790,82,77.5,31.0,31,88,27,3,24,0,2.0,52,29,23,0.74,0.19,BEL-First Division A,2324,Anderlecht,Killian Sardella,BEL,DF,21,2002,31.0,6,0,0,30,27,1,96,20,30,,,0,Belgium,2,3.2
BEL-First Division A,2324,Anderlecht,Kristian Arnstad,NOR,"DF,MF",19,2003,14,6,645,7.2,0,1,1,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,kristian arnstad||anderlecht||2324,BEL-First Division A,2324,Anderlecht,Kristian Arnstad,NOR,"DF,MF",19,2003,7.2,0,7,0,0.0,0.98,0.0,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEL-First Division A,2324,Anderlecht,Kristian Arnstad,NOR,"DF,MF",19,2003,14,645,46,17.9,7.2,6,81,3,8,20,18,2.29,12,7,5,0.7,0.0,BEL-First Division A,2324,Anderlecht,Kristian Arnstad,NOR,"DF,MF",19,2003,7.2,2,0,0,14,10,0,11,5,5,,,0,Belgium,2,3.2
BEL-First Division A,2324,Anderlecht,Louis Patris,BEL,DF,22,2001,16,11,1022,11.4,1,0,1,1,0,0,5,0,0.09,0.0,0.09,0.09,0.09,louis patris||anderlecht||2324,BEL-First Division A,2324,Anderlecht,Louis Patris,BEL,DF,22,2001,11.4,1,5,1,20.0,0.44,0.09,0.2,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEL-First Division A,2324,Anderlecht,Louis Patris,BEL,DF,22,2001,16,1022,64,28.4,11.4,11,83,8,5,21,14,2.13,22,14,8,0.7,0.01,BEL-First Division A,2324,Anderlecht,Louis Patris,BEL,DF,22,2001,11.4,5,0,0,28,13,3,22,24,25,,,0,Belgium,2,3.2
BEL-First Division A,2324,Anderlecht,Luca Monticelli,BEL,MF,18,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,luca monticelli||anderlecht||2324,BEL-First Division A,2324,Anderlecht,Luca Monticelli,BEL,MF,18,2005,0.0,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEL-First Division A,2324,Anderlecht,Luca Monticelli,BEL,MF,18,2005,1,1,1,0.0,0.0,0,,0,1,1,3,3.0,0,0,0,0.0,-0.7,BEL-First Division A,2324,Anderlecht,Luca Monticelli,BEL,MF,18,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,Belgium,2,3.2
BEL-First Division A,2324,Anderlecht,Ludwig Augustinsson,SWE,DF,29,1994,31,29,2514,27.9,0,5,5,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,ludwig augustinsson||anderlecht||2324,BEL-First Division A,2324,Anderlecht,Ludwig Augustinsson,SWE,DF,29,1994,27.9,0,21,6,28.6,0.75,0.21,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEL-First Division A,2324,Anderlecht,Ludwig Augustinsson,SWE,DF,29,1994,31,2514,81,69.8,27.9,29,86,23,2,16,1,1.9,48,28,20,0.72,0.05,BEL-First Division A,2324,Anderlecht,Ludwig Augustinsson,SWE,DF,29,1994,27.9,3,0,0,26,24,1,130,32,27,,,0,Belgium,2,3.2
BEL-First Division A,2324,Anderlecht,Luis Vázquez,ARG,FW,22,2001,38,4,925,10.3,7,1,8,6,1,1,3,0,0.68,0.1,0.78,0.58,0.68,luis vázquez||anderlecht||2324,BEL-First Division A,2324,Anderlecht,Luis Vázquez,ARG,FW,22,2001,10.3,7,43,20,46.5,4.18,1.95,0.14,0.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEL-First Division A,2324,Anderlecht,Luis Vázquez,ARG,FW,22,2001,38,925,24,25.7,10.3,4,80,2,34,18,1,1.95,23,11,12,1.17,0.63,BEL-First Division A,2324,Anderlecht,Luis Vázquez,ARG,FW,22,2001,10.3,3,0,0,9,7,4,2,2,5,,,0,Belgium,2,3.2
BEL-First Division A,2324,Anderlecht,Majeed Ashimeru,GHA,MF,25,1997,12,2,280,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,majeed ashimeru||anderlecht||2324,BEL-First Division A,2324,Anderlecht,Majeed Ashimeru,GHA,MF,25,1997,3.1,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEL-First Division A,2324,Anderlecht,Majeed Ashimeru,GHA,MF,25,1997,12,280,23,7.8,3.1,2,74,0,10,13,1,1.75,5,4,1,0.32,-0.41,BEL-First Division A,2324,Anderlecht,Majeed Ashimeru,GHA,MF,25,1997,3.1,1,0,0,5,9,0,0,9,7,,,0,Belgium,2,3.2
