league,season,team,player,nation,pos,age,born,playing time_mp,playing time_starts,playing time_min,playing time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,per 90 minutes_gls,per 90 minutes_ast,per 90 minutes_g+a,per 90 minutes_g-pk,per 90 minutes_g+a-pk,_key,league__shooting,season__shooting,team__shooting,player__shooting,nation__shooting,pos__shooting,age__shooting,born__shooting,90s__shooting,standard_gls__shooting,standard_sh__shooting,standard_sot__shooting,standard_sot%__shooting,standard_sh/90__shooting,standard_sot/90__shooting,standard_g/sh__shooting,standard_g/sot__shooting,standard_pk__shooting,standard_pkatt__shooting,league__keeper,season__keeper,team__keeper,player__keeper,nation__keeper,pos__keeper,age__keeper,born__keeper,playing time_mp__keeper,playing time_starts__keeper,playing time_min__keeper,playing time_90s__keeper,performance_ga__keeper,performance_ga90__keeper,performance_sota__keeper,performance_saves__keeper,performance_save%__keeper,performance_w__keeper,performance_d__keeper,performance_l__keeper,performance_cs__keeper,performance_cs%__keeper,penalty kicks_pkatt__keeper,penalty kicks_pka__keeper,penalty kicks_pksv__keeper,penalty kicks_pkm__keeper,penalty kicks_save%__keeper,league__playing_time,season__playing_time,team__playing_time,player__playing_time,nation__playing_time,pos__playing_time,age__playing_time,born__playing_time,playing time_mp__playing_time,playing time_min__playing_time,playing time_mn/mp__playing_time,playing time_min%__playing_time,playing time_90s__playing_time,starts_starts__playing_time,starts_mn/start__playing_time,starts_compl__playing_time,subs_subs__playing_time,subs_mn/sub__playing_time,subs_unsub__playing_time,team success_ppm__playing_time,team success_ong__playing_time,team success_onga__playing_time,team success_+/-__playing_time,team success_+/-90__playing_time,team success_on-off__playing_time,league__misc,season__misc,team__misc,player__misc,nation__misc,pos__misc,age__misc,born__misc,90s__misc,performance_crdy__misc,performance_crdr__misc,performance_2crdy__misc,performance_fls__misc,performance_fld__misc,performance_off__misc,performance_crs__misc,performance_int__misc,performance_tklw__misc,performance_pkwon__misc,performance_pkcon__misc,performance_og__misc,country,league_tier,club_league_difficulty
FRA-Ligue 1,2324,Brest,Jordan Amavi,FRA,DF,29,1994,2,1,91,1.0,1,0,1,1,0,0,1,0,0.99,0.0,0.99,0.99,0.99,jordan amavi||brest||2324,FRA-Ligue 1,2324,Brest,Jordan Amavi,FRA,DF,29,1994,1.0,1,1,1,100.0,0.99,0.99,1.0,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRA-Ligue 1,2324,Brest,Jordan Amavi,FRA,DF,29,1994,2,91,46,3.0,1.0,1,90,1,1,1,12,2.0,3,0,3,2.97,2.48,FRA-Ligue 1,2324,Brest,Jordan Amavi,FRA,DF,29,1994,1.0,1,0,0,2,0,0,1,3,1,,,0,France,1,4.3
FRA-Ligue 1,2324,Brest,Julien Le Cardinal,FRA,DF,25,1997,12,5,473,5.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,julien le cardinal||brest||2324,FRA-Ligue 1,2324,Brest,Julien Le Cardinal,FRA,DF,25,1997,5.3,0,4,2,50.0,0.76,0.38,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRA-Ligue 1,2324,Brest,Julien Le Cardinal,FRA,DF,25,1997,12,473,39,15.5,5.3,5,88,4,7,5,13,1.83,9,8,1,0.19,-0.44,FRA-Ligue 1,2324,Brest,Julien Le Cardinal,FRA,DF,25,1997,5.3,3,0,0,7,5,0,4,12,11,,,0,France,1,4.3
FRA-Ligue 1,2324,Brest,Jérémy Le Douaron,FRA,"FW,MF",25,1998,33,19,1618,18.0,4,0,4,4,0,0,3,0,0.22,0.0,0.22,0.22,0.22,jérémy le douaron||brest||2324,FRA-Ligue 1,2324,Brest,Jérémy Le Douaron,FRA,"FW,MF",25,1998,18.0,4,50,21,42.0,2.78,1.17,0.08,0.19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRA-Ligue 1,2324,Brest,Jérémy Le Douaron,FRA,"FW,MF",25,1998,33,1618,49,52.9,18.0,19,72,2,14,18,0,1.82,24,19,5,0.28,-0.6,FRA-Ligue 1,2324,Brest,Jérémy Le Douaron,FRA,"FW,MF",25,1998,18.0,3,0,0,28,31,3,39,2,9,,,0,France,1,4.3
FRA-Ligue 1,2324,Brest,Kamory Doumbia,MLI,MF,20,2003,25,7,879,9.8,6,5,11,6,0,0,1,0,0.61,0.51,1.13,0.61,1.13,kamory doumbia||brest||2324,FRA-Ligue 1,2324,Brest,Kamory Doumbia,MLI,MF,20,2003,9.8,6,25,11,44.0,2.56,1.13,0.24,0.55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRA-Ligue 1,2324,Brest,Kamory Doumbia,MLI,MF,20,2003,25,879,35,28.7,9.8,7,69,1,18,22,0,1.8,22,7,15,1.54,1.37,FRA-Ligue 1,2324,Brest,Kamory Doumbia,MLI,MF,20,2003,9.8,1,0,0,16,10,1,8,10,18,,,0,France,1,4.3
FRA-Ligue 1,2324,Brest,Karamoko Dembélé,ENG,"FW,MF",20,2003,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,karamoko dembélé||brest||2324,FRA-Ligue 1,2324,Brest,Karamoko Dembélé,ENG,"FW,MF",20,2003,0.2,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRA-Ligue 1,2324,Brest,Karamoko Dembélé,ENG,"FW,MF",20,2003,1,16,16,0.5,0.2,0,,0,1,16,2,0.0,0,0,0,0.0,-0.56,FRA-Ligue 1,2324,Brest,Karamoko Dembélé,ENG,"FW,MF",20,2003,0.2,0,0,0,0,1,0,1,0,0,,,0,France,1,4.3
FRA-Ligue 1,2324,Brest,Kenny Lala,MAD,DF,31,1991,33,33,2970,33.0,2,3,5,2,0,0,7,0,0.06,0.09,0.15,0.06,0.15,kenny lala||brest||2324,FRA-Ligue 1,2324,Brest,Kenny Lala,MAD,DF,31,1991,33.0,2,14,7,50.0,0.42,0.21,0.14,0.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRA-Ligue 1,2324,Brest,Kenny Lala,MAD,DF,31,1991,33,2970,90,97.1,33.0,33,90,33,0,,0,1.85,50,30,20,0.61,1.61,FRA-Ligue 1,2324,Brest,Kenny Lala,MAD,DF,31,1991,33.0,7,0,0,24,24,0,143,27,50,,,0,France,1,4.3
FRA-Ligue 1,2324,Brest,Lilian Brassier,FRA,DF,23,1999,30,30,2677,29.7,3,0,3,3,0,0,11,1,0.1,0.0,0.1,0.1,0.1,lilian brassier||brest||2324,FRA-Ligue 1,2324,Brest,Lilian Brassier,FRA,DF,23,1999,29.7,3,12,4,33.3,0.4,0.13,0.25,0.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRA-Ligue 1,2324,Brest,Lilian Brassier,FRA,DF,23,1999,30,2677,89,87.5,29.7,30,89,28,0,,0,1.9,49,29,20,0.67,0.91,FRA-Ligue 1,2324,Brest,Lilian Brassier,FRA,DF,23,1999,29.7,11,1,1,33,25,1,5,42,18,,,0,France,1,4.3
FRA-Ligue 1,2324,Brest,Luck Zogbé,CIV,DF,18,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,luck zogbé||brest||2324,FRA-Ligue 1,2324,Brest,Luck Zogbé,CIV,DF,18,2005,0.1,0,0,0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRA-Ligue 1,2324,Brest,Luck Zogbé,CIV,DF,18,2005,1,11,11,0.4,0.1,0,,0,1,11,13,0.0,0,1,-1,-8.18,-8.77,FRA-Ligue 1,2324,Brest,Luck Zogbé,CIV,DF,18,2005,0.1,0,0,0,0,0,0,0,1,0,,,0,France,1,4.3
FRA-Ligue 1,2324,Brest,Mahdi Camara,FRA,MF,25,1998,32,26,2020,22.4,7,3,10,6,1,1,7,0,0.31,0.13,0.45,0.27,0.4,mahdi camara||brest||2324,FRA-Ligue 1,2324,Brest,Mahdi Camara,FRA,MF,25,1998,22.4,7,42,15,35.7,1.87,0.67,0.14,0.4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRA-Ligue 1,2324,Brest,Mahdi Camara,FRA,MF,25,1998,32,2020,63,66.0,22.4,26,72,1,6,24,0,1.81,30,24,6,0.27,-0.86,FRA-Ligue 1,2324,Brest,Mahdi Camara,FRA,MF,25,1998,22.4,7,0,0,36,39,3,46,26,40,,,0,France,1,4.3
FRA-Ligue 1,2324,Brest,Marco Bizot,NED,GK,32,1991,32,32,2876,32.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,marco bizot||brest||2324,FRA-Ligue 1,2324,Brest,Marco Bizot,NED,GK,32,1991,32.0,0,0,0,,0.0,0.0,,,0,0,FRA-Ligue 1,2324,Brest,Marco Bizot,NED,GK,32,1991,32,32,2876,32.0,34,1.06,126,95,74.6,15,10,7,11,34.4,3,2,1,0,33.3,FRA-Ligue 1,2324,Brest,Marco Bizot,NED,GK,32,1991,32,2876,90,94.0,32.0,32,90,31,0,,0,1.72,49,34,15,0.47,-1.49,FRA-Ligue 1,2324,Brest,Marco Bizot,NED,GK,32,1991,32.0,3,1,0,1,0,0,0,0,0,,,0,France,1,4.3
